,WorkerId,HumanCondition,FeedbackCondition,GoodCondition,Topic,SelfAssessment,OtherAssessment,TruePerformance,OtherPerformance,Round
1621,A1J8TVICSRC70W,True,False,True,2,10,8,8,7,2
1622,A1J8TVICSRC70W,True,False,True,4,8,6,8,12,2
1623,A1J8TVICSRC70W,True,False,True,3,5,6,6,9,2
1624,A1J8TVICSRC70W,True,False,True,1,6,7,7,10,3
1625,A1J8TVICSRC70W,True,False,True,2,7,5,7,7,3
1626,A1J8TVICSRC70W,True,False,True,4,11,10,11,11,3
1627,A1J8TVICSRC70W,True,False,True,3,8,7,7,9,3
1628,A1J8TVICSRC70W,True,False,True,1,4,3,5,11,4
1629,A1J8TVICSRC70W,True,False,True,2,5,5,7,9,4
1630,A1J8TVICSRC70W,True,False,True,4,9,8,10,12,4
1631,A1J8TVICSRC70W,True,False,True,3,4,5,5,8,4
1632,A35RZ2HKE9VWJ5,True,False,True,4,12,10,12,10,1
1633,A35RZ2HKE9VWJ5,True,False,True,2,9,7,11,11,1
1634,A35RZ2HKE9VWJ5,True,False,True,3,7,7,7,10,1
1635,A35RZ2HKE9VWJ5,True,False,True,1,6,6,8,8,1
1636,A35RZ2HKE9VWJ5,True,False,True,4,12,11,12,11,2
1637,A35RZ2HKE9VWJ5,True,False,True,2,10,9,9,7,2
1638,A35RZ2HKE9VWJ5,True,False,True,3,6,6,6,7,2
1639,A35RZ2HKE9VWJ5,True,False,True,1,3,6,7,10,2
1640,A35RZ2HKE9VWJ5,True,False,True,4,10,9,12,12,3
1641,A35RZ2HKE9VWJ5,True,False,True,2,11,8,10,10,3
1642,A35RZ2HKE9VWJ5,True,False,True,3,5,7,9,8,3
1643,A35RZ2HKE9VWJ5,True,False,True,1,6,5,7,7,3
1644,A35RZ2HKE9VWJ5,True,False,True,4,11,10,11,11,4
1645,A35RZ2HKE9VWJ5,True,False,True,2,9,8,9,9,4
1646,A35RZ2HKE9VWJ5,True,False,True,3,6,6,9,9,4
1647,A35RZ2HKE9VWJ5,True,False,True,1,5,6,10,11,4
1648,AJD3JOWNVDZD1,True,False,True,2,4,6,6,9,1
1649,AJD3JOWNVDZD1,True,False,True,4,11,11,11,11,1
1650,AJD3JOWNVDZD1,True,False,True,3,0,2,5,9,1
1651,AJD3JOWNVDZD1,True,False,True,1,2,3,5,11,1
1652,AJD3JOWNVDZD1,True,False,True,2,5,6,5,7,2
1653,AJD3JOWNVDZD1,True,False,True,4,7,7,9,11,2
1654,AJD3JOWNVDZD1,True,False,True,3,3,4,8,8,2
1655,AJD3JOWNVDZD1,True,False,True,1,0,1,6,6,2
1656,AJD3JOWNVDZD1,True,False,True,2,3,3,5,7,3
1657,AJD3JOWNVDZD1,True,False,True,4,8,10,7,12,3
1658,AJD3JOWNVDZD1,True,False,True,3,2,2,5,9,3
1659,AJD3JOWNVDZD1,True,False,True,1,1,2,3,10,3
1660,AJD3JOWNVDZD1,True,False,True,2,3,3,4,7,4
1661,AJD3JOWNVDZD1,True,False,True,4,5,6,7,12,4
1662,AJD3JOWNVDZD1,True,False,True,3,3,4,5,9,4
1663,AJD3JOWNVDZD1,True,False,True,1,0,1,6,9,4
1664,A1UKZZL7ANOZRZ,True,False,True,1,6,6,5,9,1
1665,A1UKZZL7ANOZRZ,True,False,True,3,6,6,3,9,1
1666,A1UKZZL7ANOZRZ,True,False,True,2,12,7,11,7,1
1667,A1UKZZL7ANOZRZ,True,False,True,4,11,10,12,11,1
1668,A1UKZZL7ANOZRZ,True,False,True,1,6,6,6,10,2
1669,A1UKZZL7ANOZRZ,True,False,True,3,5,4,2,9,2
1670,A1UKZZL7ANOZRZ,True,False,True,2,9,6,11,9,2
1671,A1UKZZL7ANOZRZ,True,False,True,4,9,8,10,11,2
1672,A1UKZZL7ANOZRZ,True,False,True,1,6,6,4,6,3
1673,A1UKZZL7ANOZRZ,True,False,True,3,7,6,6,9,3
1674,A1UKZZL7ANOZRZ,True,False,True,2,11,7,10,7,3
1675,A1UKZZL7ANOZRZ,True,False,True,4,10,9,9,12,3
1676,A1UKZZL7ANOZRZ,True,False,True,1,7,6,9,11,4
1677,A1UKZZL7ANOZRZ,True,False,True,3,5,6,4,8,4
1678,A1UKZZL7ANOZRZ,True,False,True,2,9,7,8,7,4
1679,A1UKZZL7ANOZRZ,True,False,True,4,9,9,9,12,4
1680,A3V2LUYXBLBAPS,True,False,True,4,10,10,10,9,1
1681,A3V2LUYXBLBAPS,True,False,True,3,8,8,4,10,1
1682,A3V2LUYXBLBAPS,True,False,True,2,10,10,11,8,1
1683,A3V2LUYXBLBAPS,True,False,True,1,4,7,9,12,1
1684,A3V2LUYXBLBAPS,True,False,True,4,7,7,7,9,2
1685,A3V2LUYXBLBAPS,True,False,True,3,4,7,5,10,2
1686,A3V2LUYXBLBAPS,True,False,True,2,11,11,10,7,2
1687,A3V2LUYXBLBAPS,True,False,True,1,5,8,5,12,2
1688,A3V2LUYXBLBAPS,True,False,True,4,6,8,8,10,3
1689,A3V2LUYXBLBAPS,True,False,True,3,4,7,2,11,3
1690,A3V2LUYXBLBAPS,True,False,True,2,10,10,8,11,3
1691,A3V2LUYXBLBAPS,True,False,True,1,8,8,4,9,3
1692,A3V2LUYXBLBAPS,True,False,True,4,9,10,8,11,4
1693,A3V2LUYXBLBAPS,True,False,True,3,9,10,5,10,4
1694,A3V2LUYXBLBAPS,True,False,True,2,10,10,9,11,4
1695,A3V2LUYXBLBAPS,True,False,True,1,9,9,7,8,4
1696,A1S88VQY8G8CNC,True,False,True,1,4,4,5,10,1
1697,A1S88VQY8G8CNC,True,False,True,2,3,6,2,8,1
1698,A1S88VQY8G8CNC,True,False,True,3,3,5,5,6,1
1699,A1S88VQY8G8CNC,True,False,True,4,7,5,10,12,1
1700,A1S88VQY8G8CNC,True,False,True,1,3,4,6,9,2
1701,A1S88VQY8G8CNC,True,False,True,2,4,6,6,11,2
1702,A1S88VQY8G8CNC,True,False,True,3,3,4,4,8,2
1703,A1S88VQY8G8CNC,True,False,True,4,8,7,9,9,2
1704,A1S88VQY8G8CNC,True,False,True,1,4,4,4,5,3
1705,A1S88VQY8G8CNC,True,False,True,2,3,5,4,9,3
1706,A1S88VQY8G8CNC,True,False,True,3,3,4,7,8,3
1707,A1S88VQY8G8CNC,True,False,True,4,10,7,11,10,3
1708,A1S88VQY8G8CNC,True,False,True,1,3,4,3,5,4
1709,A1S88VQY8G8CNC,True,False,True,2,3,6,4,10,4
1710,A1S88VQY8G8CNC,True,False,True,3,5,5,7,5,4
1711,A1S88VQY8G8CNC,True,False,True,4,6,4,10,12,4
1712,AW0MG225VXWCN,True,False,True,1,3,4,9,10,1
1713,AW0MG225VXWCN,True,False,True,4,6,7,8,10,1
1714,AW0MG225VXWCN,True,False,True,2,10,7,9,9,1
1715,AW0MG225VXWCN,True,False,True,3,10,9,10,10,1
1716,AW0MG225VXWCN,True,False,True,1,4,6,8,10,2
1717,AW0MG225VXWCN,True,False,True,4,5,7,7,12,2
1718,AW0MG225VXWCN,True,False,True,2,9,7,9,9,2
1719,AW0MG225VXWCN,True,False,True,3,8,7,8,10,2
1720,AW0MG225VXWCN,True,False,True,1,5,5,10,10,3
1721,AW0MG225VXWCN,True,False,True,4,9,10,11,10,3
1722,AW0MG225VXWCN,True,False,True,2,9,8,11,8,3
1723,AW0MG225VXWCN,True,False,True,3,4,6,5,6,3
1724,AW0MG225VXWCN,True,False,True,1,3,5,4,9,4
1725,AW0MG225VXWCN,True,False,True,4,6,7,7,12,4
1726,AW0MG225VXWCN,True,False,True,2,8,7,8,9,4
1727,AW0MG225VXWCN,True,False,True,3,8,7,9,8,4
1728,AKX5RHHO8BIUX,True,False,True,4,10,8,12,11,1
1729,AKX5RHHO8BIUX,True,False,True,1,8,6,10,11,1
1730,AKX5RHHO8BIUX,True,False,True,3,8,5,6,9,1
1731,AKX5RHHO8BIUX,True,False,True,2,7,6,9,9,1
1732,AKX5RHHO8BIUX,True,False,True,4,8,7,11,12,2
1733,AKX5RHHO8BIUX,True,False,True,1,6,6,8,10,2
1734,AKX5RHHO8BIUX,True,False,True,3,8,7,9,9,2
1735,AKX5RHHO8BIUX,True,False,True,2,9,9,8,7,2
1736,AKX5RHHO8BIUX,True,False,True,4,10,9,11,11,3
1737,AKX5RHHO8BIUX,True,False,True,1,9,9,6,6,3
1738,AKX5RHHO8BIUX,True,False,True,3,9,9,8,9,3
1739,AKX5RHHO8BIUX,True,False,True,2,10,9,10,7,3
1740,AKX5RHHO8BIUX,True,False,True,4,10,9,12,12,4
1741,AKX5RHHO8BIUX,True,False,True,1,9,9,10,9,4
1742,AKX5RHHO8BIUX,True,False,True,3,10,10,11,8,4
1743,AKX5RHHO8BIUX,True,False,True,2,10,10,6,7,4
1744,A365SN61J4UNGR,True,False,True,4,10,9,11,11,1
1745,A365SN61J4UNGR,True,False,True,3,6,8,5,7,1
1746,A365SN61J4UNGR,True,False,True,1,6,8,6,8,1
1747,A365SN61J4UNGR,True,False,True,2,10,9,12,10,1
1748,A365SN61J4UNGR,True,False,True,4,7,9,10,11,2
1749,A365SN61J4UNGR,True,False,True,3,7,8,6,9,2
1750,A365SN61J4UNGR,True,False,True,1,4,8,3,10,2
1751,A365SN61J4UNGR,True,False,True,2,9,8,10,7,2
1752,A365SN61J4UNGR,True,False,True,4,8,8,10,12,3
1753,A365SN61J4UNGR,True,False,True,3,6,8,7,8,3
1754,A365SN61J4UNGR,True,False,True,1,6,8,4,7,3
1755,A365SN61J4UNGR,True,False,True,2,10,9,11,11,3
1756,A365SN61J4UNGR,True,False,True,4,10,11,11,10,4
1757,A365SN61J4UNGR,True,False,True,3,8,7,10,10,4
1758,A365SN61J4UNGR,True,False,True,1,6,7,9,11,4
1759,A365SN61J4UNGR,True,False,True,2,9,8,12,9,4
1760,AGNJKSH5LFKXZ,False,True,False,4,10,12,9,7,1
1761,AGNJKSH5LFKXZ,False,True,False,3,2,8,3,3,1
1762,AGNJKSH5LFKXZ,False,True,False,2,8,6,7,6,1
1763,AGNJKSH5LFKXZ,False,True,False,1,2,3,5,2,1
1764,AGNJKSH5LFKXZ,False,True,False,4,9,7,10,9,2
1765,AGNJKSH5LFKXZ,False,True,False,3,4,5,6,4,2
1766,AGNJKSH5LFKXZ,False,True,False,2,8,7,8,7,2
1767,AGNJKSH5LFKXZ,False,True,False,1,2,4,6,4,2
1768,AGNJKSH5LFKXZ,False,True,False,4,10,9,12,9,3
1769,AGNJKSH5LFKXZ,False,True,False,3,3,5,7,5,3
1770,AGNJKSH5LFKXZ,False,True,False,2,9,8,9,4,3
1771,AGNJKSH5LFKXZ,False,True,False,1,2,4,2,5,3
1772,AGNJKSH5LFKXZ,False,True,False,4,8,6,9,5,4
1773,AGNJKSH5LFKXZ,False,True,False,3,3,5,6,3,4
1774,AGNJKSH5LFKXZ,False,True,False,2,10,8,9,8,4
1775,AGNJKSH5LFKXZ,False,True,False,1,2,4,5,3,4
1776,A1WGSW0SLN4Y91,False,True,False,1,5,10,8,2,1
1777,A1WGSW0SLN4Y91,False,True,False,4,4,9,8,7,1
1778,A1WGSW0SLN4Y91,False,True,False,2,5,9,4,7,1
1779,A1WGSW0SLN4Y91,False,True,False,3,6,9,7,4,1
1780,A1WGSW0SLN4Y91,False,True,False,1,9,6,10,4,2
1781,A1WGSW0SLN4Y91,False,True,False,4,7,9,11,9,2
1782,A1WGSW0SLN4Y91,False,True,False,2,5,8,8,6,2
1783,A1WGSW0SLN4Y91,False,True,False,3,6,8,6,3,2
1784,A1WGSW0SLN4Y91,False,True,False,1,8,6,5,5,3
1785,A1WGSW0SLN4Y91,False,True,False,4,9,8,8,9,3
1786,A1WGSW0SLN4Y91,False,True,False,2,6,9,7,8,3
1787,A1WGSW0SLN4Y91,False,True,False,3,7,9,4,3,3
1788,A1WGSW0SLN4Y91,False,True,False,1,9,7,8,3,4
1789,A1WGSW0SLN4Y91,False,True,False,4,5,6,7,5,4
1790,A1WGSW0SLN4Y91,False,True,False,2,9,10,6,4,4
1791,A1WGSW0SLN4Y91,False,True,False,3,7,6,9,5,4
1792,A3IR7DFEKLLLO,False,True,False,4,9,7,11,7,1
1793,A3IR7DFEKLLLO,False,True,False,2,9,8,10,4,1
1794,A3IR7DFEKLLLO,False,True,False,1,7,5,7,2,1
1795,A3IR7DFEKLLLO,False,True,False,3,10,5,8,3,1
1796,A3IR7DFEKLLLO,False,True,False,4,10,5,12,5,2
1797,A3IR7DFEKLLLO,False,True,False,2,8,3,6,7,2
1798,A3IR7DFEKLLLO,False,True,False,1,5,5,7,4,2
1799,A3IR7DFEKLLLO,False,True,False,3,10,5,10,4,2
1800,A3IR7DFEKLLLO,False,True,False,4,10,4,11,9,3
1801,A3IR7DFEKLLLO,False,True,False,2,8,6,7,6,3
1802,A3IR7DFEKLLLO,False,True,False,1,7,4,7,3,3
1803,A3IR7DFEKLLLO,False,True,False,3,9,7,5,3,3
1804,A3IR7DFEKLLLO,False,True,False,4,12,9,12,9,4
1805,A3IR7DFEKLLLO,False,True,False,2,9,7,10,8,4
1806,A3IR7DFEKLLLO,False,True,False,1,5,8,5,5,4
1807,A3IR7DFEKLLLO,False,True,False,3,10,7,11,5,4
1808,A5TI9UQEPLNWI,False,True,False,1,3,10,6,5,1
1809,A5TI9UQEPLNWI,False,True,False,2,6,5,5,6,1
1810,A5TI9UQEPLNWI,False,True,False,3,10,11,8,3,1
1811,A5TI9UQEPLNWI,False,True,False,4,12,6,12,9,1
1812,A5TI9UQEPLNWI,False,True,False,1,9,5,10,3,2
1813,A5TI9UQEPLNWI,False,True,False,2,7,5,5,4,2
1814,A5TI9UQEPLNWI,False,True,False,3,6,5,11,5,2
1815,A5TI9UQEPLNWI,False,True,False,4,12,6,12,5,2
1816,A5TI9UQEPLNWI,False,True,False,1,4,3,9,2,3
1817,A5TI9UQEPLNWI,False,True,False,2,4,3,7,7,3
1818,A5TI9UQEPLNWI,False,True,False,3,5,5,5,3,3
1819,A5TI9UQEPLNWI,False,True,False,4,10,7,8,9,3
1820,A5TI9UQEPLNWI,False,True,False,1,6,4,6,4,4
1821,A5TI9UQEPLNWI,False,True,False,2,6,4,8,8,4
1822,A5TI9UQEPLNWI,False,True,False,3,5,4,8,4,4
1823,A5TI9UQEPLNWI,False,True,False,4,11,8,11,7,4
1824,A2GM5BW75YCKKW,False,True,False,1,3,8,6,5,1
1825,A2GM5BW75YCKKW,False,True,False,2,9,4,8,4,1
1826,A2GM5BW75YCKKW,False,True,False,3,6,7,9,4,1
1827,A2GM5BW75YCKKW,False,True,False,4,10,6,11,9,1
1828,A2GM5BW75YCKKW,False,True,False,1,6,5,8,2,2
1829,A2GM5BW75YCKKW,False,True,False,2,6,4,8,8,2
1830,A2GM5BW75YCKKW,False,True,False,3,3,4,6,5,2
1831,A2GM5BW75YCKKW,False,True,False,4,7,5,9,5,2
1832,A2GM5BW75YCKKW,False,True,False,1,6,4,8,3,3
1833,A2GM5BW75YCKKW,False,True,False,2,8,5,10,7,3
1834,A2GM5BW75YCKKW,False,True,False,3,6,6,7,3,3
1835,A2GM5BW75YCKKW,False,True,False,4,9,7,9,9,3
1836,A2GM5BW75YCKKW,False,True,False,1,6,5,7,4,4
1837,A2GM5BW75YCKKW,False,True,False,2,8,6,11,6,4
1838,A2GM5BW75YCKKW,False,True,False,3,5,6,4,3,4
1839,A2GM5BW75YCKKW,False,True,False,4,6,4,10,7,4
1840,A1QG4N21BF61PC,False,True,False,2,6,9,9,8,1
1841,A1QG4N21BF61PC,False,True,False,3,4,7,6,5,1
1842,A1QG4N21BF61PC,False,True,False,4,7,6,9,7,1
1843,A1QG4N21BF61PC,False,True,False,1,4,7,4,2,1
1844,A1QG4N21BF61PC,False,True,False,2,8,7,7,6,2
1845,A1QG4N21BF61PC,False,True,False,3,7,5,7,3,2
1846,A1QG4N21BF61PC,False,True,False,4,6,4,9,5,2
1847,A1QG4N21BF61PC,False,True,False,1,5,6,6,3,2
1848,A1QG4N21BF61PC,False,True,False,2,9,7,9,7,3
1849,A1QG4N21BF61PC,False,True,False,3,6,7,5,3,3
1850,A1QG4N21BF61PC,False,True,False,4,7,6,12,9,3
1851,A1QG4N21BF61PC,False,True,False,1,3,6,3,5,3
1852,A1QG4N21BF61PC,False,True,False,2,10,7,6,4,4
1853,A1QG4N21BF61PC,False,True,False,3,10,8,6,4,4
1854,A1QG4N21BF61PC,False,True,False,4,9,7,9,9,4
1855,A1QG4N21BF61PC,False,True,False,1,7,8,5,4,4
1856,A1M1TSMJB12177,False,True,False,1,6,8,8,2,1
1857,A1M1TSMJB12177,False,True,False,3,9,3,10,3,1
1858,A1M1TSMJB12177,False,True,False,4,10,4,9,7,1
1859,A1M1TSMJB12177,False,True,False,2,5,4,6,4,1
1860,A1M1TSMJB12177,False,True,False,1,2,4,4,5,2
1861,A1M1TSMJB12177,False,True,False,3,7,5,12,5,2
1862,A1M1TSMJB12177,False,True,False,4,12,12,12,9,2
1863,A1M1TSMJB12177,False,True,False,2,5,3,7,6,2
1864,A1M1TSMJB12177,False,True,False,1,7,5,10,3,3
1865,A1M1TSMJB12177,False,True,False,3,8,6,9,4,3
1866,A1M1TSMJB12177,False,True,False,4,7,4,11,9,3
1867,A1M1TSMJB12177,False,True,False,2,3,4,7,8,3
1868,A1M1TSMJB12177,False,True,False,1,5,6,8,4,4
1869,A1M1TSMJB12177,False,True,False,3,5,4,3,3,4
1870,A1M1TSMJB12177,False,True,False,4,9,6,11,5,4
1871,A1M1TSMJB12177,False,True,False,2,4,5,4,7,4
1872,ABQ65VUI4C9RK,False,True,False,4,12,10,12,9,1
1873,ABQ65VUI4C9RK,False,True,False,2,6,7,7,8,1
1874,ABQ65VUI4C9RK,False,True,False,3,2,6,5,3,1
1875,ABQ65VUI4C9RK,False,True,False,1,4,5,6,3,1
1876,ABQ65VUI4C9RK,False,True,False,4,10,4,12,5,2
1877,ABQ65VUI4C9RK,False,True,False,2,7,5,7,6,2
1878,ABQ65VUI4C9RK,False,True,False,3,7,6,5,4,2
1879,ABQ65VUI4C9RK,False,True,False,1,3,4,3,5,2
1880,ABQ65VUI4C9RK,False,True,False,4,11,5,10,9,3
1881,ABQ65VUI4C9RK,False,True,False,2,11,6,7,4,3
1882,ABQ65VUI4C9RK,False,True,False,3,4,5,8,5,3
1883,ABQ65VUI4C9RK,False,True,False,1,6,6,6,2,3
1884,ABQ65VUI4C9RK,False,True,False,4,10,6,9,7,4
1885,ABQ65VUI4C9RK,False,True,False,2,4,5,5,7,4
1886,ABQ65VUI4C9RK,False,True,False,3,7,6,6,3,4
1887,ABQ65VUI4C9RK,False,True,False,1,5,6,6,4,4
1888,A2ZBDSR2LZNVAE,False,True,False,1,5,10,7,2,1
1889,A2ZBDSR2LZNVAE,False,True,False,2,11,6,9,4,1
1890,A2ZBDSR2LZNVAE,False,True,False,3,4,2,8,3,1
1891,A2ZBDSR2LZNVAE,False,True,False,4,11,11,11,7,1
1892,A2ZBDSR2LZNVAE,False,True,False,1,5,6,2,4,2
1893,A2ZBDSR2LZNVAE,False,True,False,2,9,4,9,7,2
1894,A2ZBDSR2LZNVAE,False,True,False,3,5,6,9,4,2
1895,A2ZBDSR2LZNVAE,False,True,False,4,11,7,11,5,2
1896,A2ZBDSR2LZNVAE,False,True,False,1,8,7,9,3,3
1897,A2ZBDSR2LZNVAE,False,True,False,2,11,2,10,8,3
1898,A2ZBDSR2LZNVAE,False,True,False,3,9,8,9,3,3
1899,A2ZBDSR2LZNVAE,False,True,False,4,12,9,11,9,3
1900,A2ZBDSR2LZNVAE,False,True,False,1,6,8,5,5,4
1901,A2ZBDSR2LZNVAE,False,True,False,2,8,8,8,6,4
1902,A2ZBDSR2LZNVAE,False,True,False,3,7,5,5,5,4
1903,A2ZBDSR2LZNVAE,False,True,False,4,9,4,11,9,4
1904,AIPHJXQEDNW9L,False,True,False,4,8,11,8,7,1
1905,AIPHJXQEDNW9L,False,True,False,1,2,8,6,4,1
1906,AIPHJXQEDNW9L,False,True,False,2,9,7,10,6,1
1907,AIPHJXQEDNW9L,False,True,False,3,2,8,2,3,1
1908,AIPHJXQEDNW9L,False,True,False,4,10,8,11,9,2
1909,AIPHJXQEDNW9L,False,True,False,1,4,7,6,2,2
1910,AIPHJXQEDNW9L,False,True,False,2,11,6,10,7,2
1911,AIPHJXQEDNW9L,False,True,False,3,2,6,3,5,2
1912,AIPHJXQEDNW9L,False,True,False,4,4,6,8,9,3
1913,AIPHJXQEDNW9L,False,True,False,1,1,5,5,3,3
1914,AIPHJXQEDNW9L,False,True,False,2,10,6,9,4,3
1915,AIPHJXQEDNW9L,False,True,False,3,2,7,2,3,3
1916,AIPHJXQEDNW9L,False,True,False,4,5,6,8,5,4
1917,AIPHJXQEDNW9L,False,True,False,1,3,5,5,5,4
1918,AIPHJXQEDNW9L,False,True,False,2,9,5,10,8,4
1919,AIPHJXQEDNW9L,False,True,False,3,6,5,6,4,4
1920,A2ETSATXP9MTZ6,False,True,False,1,3,7,7,4,1
1921,A2ETSATXP9MTZ6,False,True,False,4,10,9,10,5,1
1922,A2ETSATXP9MTZ6,False,True,False,3,5,3,4,5,1
1923,A2ETSATXP9MTZ6,False,True,False,2,8,5,9,7,1
1924,A2ETSATXP9MTZ6,False,True,False,1,7,4,4,3,2
1925,A2ETSATXP9MTZ6,False,True,False,4,10,6,11,9,2
1926,A2ETSATXP9MTZ6,False,True,False,3,6,5,4,3,2
1927,A2ETSATXP9MTZ6,False,True,False,2,6,6,9,8,2
1928,A2ETSATXP9MTZ6,False,True,False,1,8,4,7,2,3
1929,A2ETSATXP9MTZ6,False,True,False,4,10,7,12,9,3
1930,A2ETSATXP9MTZ6,False,True,False,3,4,6,4,3,3
1931,A2ETSATXP9MTZ6,False,True,False,2,8,6,9,6,3
1932,A2ETSATXP9MTZ6,False,True,False,1,5,6,3,5,4
1933,A2ETSATXP9MTZ6,False,True,False,4,8,5,11,7,4
1934,A2ETSATXP9MTZ6,False,True,False,3,7,5,7,4,4
1935,A2ETSATXP9MTZ6,False,True,False,2,7,5,10,4,4
1936,A2K9FAOBT66F3U,False,True,False,2,10,12,10,4,1
1937,A2K9FAOBT66F3U,False,True,False,4,8,4,12,5,1
1938,A2K9FAOBT66F3U,False,True,False,3,3,7,6,3,1
1939,A2K9FAOBT66F3U,False,True,False,1,4,9,7,2,1
1940,A2K9FAOBT66F3U,False,True,False,2,11,3,9,6,2
1941,A2K9FAOBT66F3U,False,True,False,4,10,7,10,9,2
1942,A2K9FAOBT66F3U,False,True,False,3,3,7,8,5,2
1943,A2K9FAOBT66F3U,False,True,False,1,5,3,4,3,2
1944,A2K9FAOBT66F3U,False,True,False,2,10,4,9,7,3
1945,A2K9FAOBT66F3U,False,True,False,4,10,8,11,7,3
1946,A2K9FAOBT66F3U,False,True,False,3,6,8,5,4,3
1947,A2K9FAOBT66F3U,False,True,False,1,7,7,5,4,3
1948,A2K9FAOBT66F3U,False,True,False,2,10,4,11,8,4
1949,A2K9FAOBT66F3U,False,True,False,4,10,5,9,9,4
1950,A2K9FAOBT66F3U,False,True,False,3,4,9,5,3,4
1951,A2K9FAOBT66F3U,False,True,False,1,4,9,4,5,4
1952,A2YLF04UAKYVF1,False,True,False,3,9,12,8,3,1
1953,A2YLF04UAKYVF1,False,True,False,4,12,7,12,5,1
1954,A2YLF04UAKYVF1,False,True,False,2,10,5,11,8,1
1955,A2YLF04UAKYVF1,False,True,False,1,8,5,11,3,1
1956,A2YLF04UAKYVF1,False,True,False,3,7,4,7,3,2
1957,A2YLF04UAKYVF1,False,True,False,4,12,8,12,9,2
1958,A2YLF04UAKYVF1,False,True,False,2,8,5,8,6,2
1959,A2YLF04UAKYVF1,False,True,False,1,9,7,8,2,2
1960,A2YLF04UAKYVF1,False,True,False,3,9,6,8,5,3
1961,A2YLF04UAKYVF1,False,True,False,4,12,10,12,9,3
1962,A2YLF04UAKYVF1,False,True,False,2,10,4,10,4,3
1963,A2YLF04UAKYVF1,False,True,False,1,6,3,7,4,3
1964,A2YLF04UAKYVF1,False,True,False,3,8,4,10,4,4
1965,A2YLF04UAKYVF1,False,True,False,4,11,7,11,7,4
1966,A2YLF04UAKYVF1,False,True,False,2,9,6,9,7,4
1967,A2YLF04UAKYVF1,False,True,False,1,7,3,5,5,4
1968,A2OZGNW6THEMJ,False,True,False,3,3,11,5,5,1
1969,A2OZGNW6THEMJ,False,True,False,2,5,3,5,6,1
1970,A2OZGNW6THEMJ,False,True,False,4,11,11,11,9,1
1971,A2OZGNW6THEMJ,False,True,False,1,6,4,4,2,1
1972,A2OZGNW6THEMJ,False,True,False,3,3,3,4,3,2
1973,A2OZGNW6THEMJ,False,True,False,2,5,4,4,4,2
1974,A2OZGNW6THEMJ,False,True,False,4,3,5,6,5,2
1975,A2OZGNW6THEMJ,False,True,False,1,4,6,6,4,2
1976,A2OZGNW6THEMJ,False,True,False,3,5,4,3,4,3
1977,A2OZGNW6THEMJ,False,True,False,2,6,5,6,8,3
1978,A2OZGNW6THEMJ,False,True,False,4,4,5,6,7,3
1979,A2OZGNW6THEMJ,False,True,False,1,4,6,3,3,3
1980,A2OZGNW6THEMJ,False,True,False,3,4,4,2,3,4
1981,A2OZGNW6THEMJ,False,True,False,2,5,6,4,7,4
1982,A2OZGNW6THEMJ,False,True,False,4,7,6,8,9,4
1983,A2OZGNW6THEMJ,False,True,False,1,3,4,2,5,4
1984,A2LEY4X3LD8G26,False,True,False,2,9,10,9,4,1
1985,A2LEY4X3LD8G26,False,True,False,3,4,7,8,4,1
1986,A2LEY4X3LD8G26,False,True,False,1,4,4,8,2,1
1987,A2LEY4X3LD8G26,False,True,False,4,6,10,7,9,1
1988,A2LEY4X3LD8G26,False,True,False,2,9,4,11,8,2
1989,A2LEY4X3LD8G26,False,True,False,3,6,7,5,5,2
1990,A2LEY4X3LD8G26,False,True,False,1,3,5,4,3,2
1991,A2LEY4X3LD8G26,False,True,False,4,9,10,10,7,2
1992,A2LEY4X3LD8G26,False,True,False,2,12,4,11,7,3
1993,A2LEY4X3LD8G26,False,True,False,3,4,6,3,3,3
1994,A2LEY4X3LD8G26,False,True,False,1,4,5,4,5,3
1995,A2LEY4X3LD8G26,False,True,False,4,7,10,10,5,3
1996,A2LEY4X3LD8G26,False,True,False,2,9,4,10,6,4
1997,A2LEY4X3LD8G26,False,True,False,3,5,6,7,3,4
1998,A2LEY4X3LD8G26,False,True,False,1,6,5,5,4,4
1999,A2LEY4X3LD8G26,False,True,False,4,8,9,9,9,4
2000,A1IIUECI2HNG55,False,True,False,1,4,10,4,5,1
2001,A1IIUECI2HNG55,False,True,False,3,6,8,7,4,1
2002,A1IIUECI2HNG55,False,True,False,2,9,3,9,6,1
2003,A1IIUECI2HNG55,False,True,False,4,8,7,11,9,1
2004,A1IIUECI2HNG55,False,True,False,1,6,5,6,2,2
2005,A1IIUECI2HNG55,False,True,False,3,6,3,8,5,2
2006,A1IIUECI2HNG55,False,True,False,2,9,3,10,8,2
2007,A1IIUECI2HNG55,False,True,False,4,7,4,10,9,2
2008,A1IIUECI2HNG55,False,True,False,1,6,5,8,3,3
2009,A1IIUECI2HNG55,False,True,False,3,6,3,6,3,3
2010,A1IIUECI2HNG55,False,True,False,2,11,5,10,4,3
2011,A1IIUECI2HNG55,False,True,False,4,7,5,9,7,3
2012,A1IIUECI2HNG55,False,True,False,1,7,5,7,4,4
2013,A1IIUECI2HNG55,False,True,False,3,6,4,4,3,4
2014,A1IIUECI2HNG55,False,True,False,2,9,8,7,7,4
2015,A1IIUECI2HNG55,False,True,False,4,7,9,7,5,4
2016,A228YSXU6H27QT,False,True,False,4,8,11,10,5,1
2017,A228YSXU6H27QT,False,True,False,2,9,7,10,6,1
